CODE_GENDER_ENC,FLAG_OWN_CAR_ENC,FLAG_OWN_REALTY_ENC,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE_ENC,NAME_EDUCATION_TYPE_ENC,NAME_FAMILY_STATUS_ENC,NAME_HOUSING_TYPE_ENC,AGE_YEARS,EMPLOYMENT_YEARS,IS_CURRENTLY_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE_ENC,CNT_FAM_MEMBERS,TARGET
0,0,1,1,381500.0,0,0,3,2,63,1.9,1,1,0,1,3,2,0
0,0,0,1,224600.0,0,4,1,1,69,15.2,1,0,1,0,4,3,0
0,0,1,0,203200.0,4,2,1,4,23,16.4,1,0,1,1,5,2,0
1,1,1,1,186500.0,4,1,3,1,52,11.0,1,0,0,0,2,2,0
0,0,0,0,104600.0,0,1,3,0,67,3.5,1,1,0,0,1,1,0
1,1,0,4,82200.0,4,3,4,5,54,11.7,1,0,0,1,2,5,0
1,1,1,1,183100.0,4,4,1,1,36,3.9,1,1,0,0,4,3,0
0,1,1,1,153200.0,4,1,4,1,24,24.7,1,0,1,1,1,2,0
0,0,0,2,299200.0,4,2,4,1,38,9.8,1,0,0,0,4,3,1
1,1,0,0,146800.0,2,1,0,1,48,19.5,1,0,0,0,1,2,0
1,0,0,0,302900.0,4,4,2,2,62,22.4,1,1,0,0,1,1,0
0,0,1,1,200000.0,0,4,3,1,26,14.5,1,0,1,0,0,2,0
1,0,0,0,400600.0,0,1,1,1,63,3.0,1,0,0,0,0,2,0
0,0,1,0,211900.0,4,4,1,4,62,23.8,1,1,0,0,0,2,0
0,0,0,1,191500.0,2,3,3,1,21,0.5,1,0,1,0,1,2,0
0,0,1,0,147800.0,4,4,4,5,36,17.9,1,0,1,0,8,1,0
1,0,1,1,144200.0,1,1,1,1,57,0.0,0,0,0,0,1,3,1
1,1,0,2,286600.0,4,1,0,1,29,14.8,1,0,0,0,2,4,0
0,0,1,0,170900.0,4,1,3,2,37,4.7,1,0,0,0,8,1,1
0,0,1,0,158600.0,4,1,1,1,56,8.5,1,1,0,0,3,2,0
1,1,0,0,164500.0,4,2,1,1,54,11.5,1,0,0,0,3,2,0
0,1,1,0,188000.0,1,1,3,1,51,0.0,0,0,0,0,2,1,1
1,0,0,0,233900.0,4,1,1,2,54,6.3,1,0,1,0,1,2,0
0,1,1,0,361600.0,0,4,1,1,57,1.9,1,0,0,0,6,2,0
1,0,1,0,199800.0,4,4,3,1,54,0.9,1,0,1,1,3,1,0
0,1,0,0,121700.0,1,4,0,2,65,0.0,0,1,1,0,1,2,0
1,0,1,1,137800.0,1,4,3,2,57,0.0,0,0,1,1,4,2,0
1,1,0,2,247400.0,4,1,2,5,21,1.2,1,0,1,0,3,3,0
1,0,1,2,164400.0,4,1,1,1,35,2.9,1,0,1,0,1,4,0
1,0,0,0,355000.0,0,1,1,1,51,14.5,1,1,0,0,5,2,0
0,0,1,0,203000.0,4,4,3,5,34,9.6,1,0,0,0,5,1,0
0,0,1,1,30000.0,4,4,0,1,64,24.6,1,0,1,1,7,3,0
1,1,0,0,314200.0,0,2,1,1,54,8.3,1,1,0,0,0,2,0
1,1,1,0,30000.0,3,3,1,5,21,0.1,1,0,0,0,7,2,0
0,1,0,2,208100.0,2,3,3,2,55,14.3,1,1,1,0,3,3,0
0,0,0,0,315700.0,0,2,0,1,31,13.2,1,0,0,0,4,2,0
0,1,0,0,267700.0,0,1,1,1,37,7.2,1,0,0,0,6,2,0
1,1,0,2,47600.0,3,3,1,1,25,0.0,1,1,0,0,5,4,1
1,0,1,2,332300.0,0,1,1,5,37,5.0,1,0,1,1,6,4,0
0,0,1,0,148800.0,4,3,1,5,38,24.6,1,0,1,0,8,2,0
1,0,1,0,204400.0,2,4,1,1,45,0.7,1,1,1,0,3,2,0
0,1,1,1,253300.0,4,3,1,1,55,5.6,1,0,0,0,5,3,0
1,1,1,1,290900.0,4,1,1,1,67,4.9,1,1,0,0,5,3,0
0,0,1,0,147100.0,0,4,1,4,36,15.7,1,0,0,0,1,2,0
1,1,1,1,205700.0,4,4,1,5,67,5.0,1,1,0,0,5,3,0
0,0,1,3,119400.0,4,2,1,1,69,23.4,1,0,0,0,4,5,0
0,0,1,0,116800.0,4,1,0,3,43,8.6,1,1,1,0,4,2,0
0,0,0,2,270200.0,0,0,1,1,60,9.5,1,1,1,0,2,4,0
1,1,1,3,41100.0,3,4,3,1,41,0.2,1,1,1,1,4,4,0
0,0,1,0,252100.0,4,4,0,1,49,0.2,1,1,1,0,8,2,0
0,0,0,1,158200.0,4,4,1,4,66,24.0,1,1,0,0,8,3,0
0,0,1,0,171600.0,4,1,1,1,56,20.3,1,0,0,0,5,2,0
0,1,0,1,257800.0,0,1,3,1,30,8.3,1,0,0,1,4,2,0
0,1,1,2,167600.0,0,1,1,1,40,24.1,1,0,0,0,0,4,1
0,1,1,0,134400.0,4,4,1,1,27,13.6,1,0,0,0,5,2,0
1,0,0,1,250300.0,4,4,0,1,50,2.8,1,0,0,0,0,3,0
0,0,0,2,193900.0,0,4,1,1,49,20.0,1,0,1,0,2,4,0
0,1,1,0,339300.0,0,2,3,3,21,20.4,1,0,1,0,4,1,0
1,0,0,0,218300.0,4,4,4,1,41,15.2,1,0,0,0,5,1,0
1,1,1,0,82500.0,4,4,1,1,27,4.6,1,0,0,0,2,2,0
1,0,1,1,213400.0,4,1,1,1,64,24.1,1,1,0,0,5,3,1
0,0,1,3,189300.0,2,2,1,5,24,1.1,1,0,0,0,0,5,0
0,1,1,2,137800.0,1,4,4,1,59,0.0,0,0,1,1,4,3,0
0,1,1,0,228100.0,0,4,1,1,35,7.8,1,0,0,0,7,2,0
0,1,0,0,80500.0,1,1,1,2,54,0.0,0,0,1,0,3,2,0
1,0,1,0,353100.0,0,0,1,5,22,20.8,1,0,0,0,6,2,0
1,0,1,0,154300.0,2,1,1,3,57,9.2,1,0,1,0,6,2,0
1,0,1,0,124300.0,4,4,1,1,23,5.1,1,0,0,0,7,2,1
1,1,0,0,208800.0,4,1,1,1,68,15.0,1,0,0,0,2,2,0
1,0,0,0,177600.0,0,0,1,0,24,7.4,1,1,1,0,6,2,0
1,1,0,3,160300.0,0,1,4,2,67,22.1,1,0,0,0,6,4,0
0,0,0,1,156300.0,4,4,0,2,69,17.7,1,0,0,1,3,3,0
0,1,0,1,138100.0,4,4,0,1,63,7.2,1,0,0,0,6,3,0
0,0,0,0,122500.0,4,0,1,5,56,24.4,1,0,0,1,2,2,0
0,0,0,4,230800.0,4,1,1,2,47,5.3,1,0,0,0,6,6,0
0,0,1,2,172800.0,4,1,3,1,24,5.4,1,0,0,1,8,3,0
1,0,1,2,258900.0,4,4,1,1,56,8.7,1,1,0,0,5,4,0
0,1,1,0,84100.0,1,1,1,2,39,0.0,0,0,0,0,8,2,0
0,1,1,0,94900.0,0,4,1,1,54,22.5,1,0,0,1,2,2,0
1,0,1,0,126200.0,1,4,1,1,36,0.0,0,0,1,0,2,2,1
1,1,1,0,198000.0,1,2,1,1,65,0.0,0,0,0,0,2,2,0
0,1,0,1,213500.0,4,4,1,2,60,5.1,1,0,1,0,1,3,0
1,0,1,2,382600.0,4,4,1,5,42,20.6,1,0,0,0,7,4,0
0,0,0,0,200900.0,4,3,0,1,52,20.4,1,1,1,1,0,2,0
0,1,0,0,173200.0,2,4,1,2,22,19.4,1,0,0,0,6,2,0
1,1,0,1,44200.0,4,1,2,1,37,7.6,1,0,1,1,1,2,0
1,1,0,0,275900.0,0,1,2,2,43,11.7,1,1,1,1,0,1,0
1,0,0,1,190600.0,4,3,3,1,64,8.7,1,0,0,0,8,2,0
1,0,1,1,137200.0,2,2,4,5,66,15.8,1,0,0,0,2,2,0
1,0,1,0,171400.0,4,1,1,1,32,8.9,1,1,1,1,0,2,0
0,0,1,2,117100.0,1,4,3,1,33,0.0,0,0,0,0,7,3,0
1,1,0,0,168700.0,4,1,0,1,30,16.5,1,0,0,0,4,2,0
0,0,0,2,311700.0,4,3,1,1,24,16.5,1,0,0,0,3,4,1
1,0,0,1,208800.0,0,4,3,2,27,12.0,1,1,0,0,3,2,0
0,1,1,2,42400.0,3,1,1,1,22,0.5,1,0,0,1,1,4,0
1,0,1,0,154600.0,4,4,1,1,35,1.9,1,0,0,0,7,2,0
1,0,1,0,203900.0,2,4,2,0,56,9.1,1,1,1,0,2,1,0
0,0,1,0,127400.0,1,4,1,1,29,0.0,0,1,0,0,7,2,0
0,0,1,0,108200.0,1,4,1,0,44,0.0,0,1,0,0,5,2,1
1,1,1,2,58700.0,4,0,2,4,26,3.4,1,0,1,0,2,3,0
0,1,0,0,195300.0,4,2,1,1,69,17.5,1,0,1,0,2,2,0
0,0,1,2,160500.0,4,1,2,1,27,23.2,1,0,0,0,2,3,1
0,1,1,0,156600.0,2,1,4,1,36,11.3,1,0,0,0,7,1,0
1,0,0,0,93800.0,2,1,2,2,37,10.3,1,1,1,0,4,1,1
1,0,1,2,360400.0,0,2,3,1,50,11.2,1,0,0,0,6,3,0
0,0,1,0,234000.0,4,2,3,1,28,22.8,1,1,0,0,0,1,0
0,0,1,2,270100.0,4,4,3,2,23,16.6,1,1,0,0,4,3,0
1,0,1,0,224200.0,2,1,1,1,45,3.4,1,0,0,0,1,2,0
0,0,1,3,217300.0,4,1,1,1,49,2.0,1,0,1,0,4,5,0
0,0,1,1,72000.0,1,0,1,4,41,0.0,0,0,0,0,5,3,1
1,1,1,1,296100.0,4,1,3,4,26,2.3,1,1,1,0,7,2,0
0,1,1,0,121600.0,4,2,3,1,43,5.7,1,0,1,0,4,1,0
1,1,1,0,108700.0,1,2,3,1,31,0.0,0,1,0,0,8,1,1
0,1,0,2,224500.0,4,1,3,1,26,0.5,1,0,0,0,0,3,0
0,1,1,2,227700.0,4,2,3,1,47,6.4,1,0,1,0,5,3,0
0,1,0,0,192000.0,2,4,3,1,47,23.9,1,1,1,0,3,1,0
1,0,1,0,206400.0,0,4,1,4,33,10.4,1,0,1,0,0,2,0
1,0,1,0,94500.0,1,1,1,0,29,0.0,0,1,1,1,3,2,1
1,1,0,0,226500.0,1,4,1,1,28,0.0,0,0,1,0,6,2,0
1,0,1,1,177500.0,4,4,1,5,65,21.4,1,0,0,1,1,3,0
1,0,1,0,169800.0,4,1,1,1,47,5.5,1,0,1,0,4,2,0
0,1,0,0,135000.0,4,4,3,1,52,16.6,1,0,0,0,0,1,0
1,0,1,1,195400.0,4,3,1,1,49,20.8,1,1,1,0,8,3,0
1,0,0,0,192500.0,4,3,1,1,66,11.4,1,1,0,1,5,2,0
0,1,0,1,119300.0,1,1,0,1,53,0.0,0,1,0,0,0,3,1
1,0,1,3,204000.0,4,1,1,2,25,22.9,1,0,0,0,1,5,0
0,1,1,0,388100.0,0,1,3,1,58,12.7,1,1,0,0,0,1,0
1,0,1,1,142500.0,4,1,2,1,29,15.3,1,1,0,0,5,2,0
0,1,0,0,182700.0,4,4,3,1,33,0.2,1,0,0,0,7,1,1
1,0,0,0,139200.0,4,1,3,5,53,2.1,1,0,0,0,4,1,0
1,0,0,0,132400.0,1,1,0,1,50,0.0,0,0,0,0,8,2,1
0,0,1,0,144200.0,4,4,1,1,45,9.1,1,1,0,0,6,2,0
1,1,0,0,195900.0,0,2,3,1,26,10.5,1,0,0,0,0,1,0
0,0,1,0,117400.0,0,1,1,1,59,17.0,1,1,1,0,1,2,0
1,0,1,2,186200.0,4,4,1,1,30,5.7,1,1,1,0,2,4,0
1,0,0,1,207100.0,4,1,1,1,56,14.1,1,0,0,1,0,3,0
0,0,1,3,264200.0,2,4,3,2,68,3.6,1,0,1,0,2,4,0
1,0,0,1,209600.0,4,4,0,4,39,3.1,1,0,1,0,4,3,0
0,0,1,0,151700.0,4,2,2,1,31,5.1,1,0,0,0,2,1,1
0,0,0,0,125800.0,0,3,1,1,37,16.9,1,0,0,0,8,2,0
0,0,1,0,137400.0,0,4,1,1,22,12.2,1,1,0,0,4,2,1
0,0,1,0,98400.0,4,3,3,0,27,9.0,1,0,0,0,5,1,0
1,0,1,1,298300.0,4,4,0,1,61,22.1,1,1,0,0,0,3,0
1,1,1,0,198100.0,4,4,1,1,51,12.8,1,0,1,0,0,2,0
1,0,1,0,143300.0,4,4,1,1,51,19.0,1,1,1,0,1,2,0
0,0,0,0,119500.0,4,4,1,1,66,6.9,1,1,1,1,1,2,0
0,1,1,0,126100.0,4,4,1,1,37,14.8,1,1,0,1,4,2,0
1,0,1,0,141600.0,4,3,3,1,35,9.0,1,0,0,0,1,1,0
0,0,1,0,233700.0,2,4,1,1,27,9.6,1,1,0,0,7,2,0
1,1,1,2,237500.0,0,4,1,1,50,17.2,1,0,1,0,7,4,0
0,0,0,0,59200.0,1,1,1,1,59,0.0,0,0,0,0,0,2,1
0,1,0,1,434100.0,0,4,2,1,34,14.4,1,0,1,0,8,2,0
0,1,1,0,108200.0,4,1,1,1,51,12.5,1,1,0,0,6,2,0
0,0,1,0,142800.0,4,4,1,1,29,21.0,1,0,1,0,5,2,0
1,1,0,2,175000.0,1,4,3,1,29,0.0,0,0,0,0,2,3,1
1,1,1,1,206200.0,4,1,3,1,69,5.3,1,0,0,0,2,2,0
1,0,1,0,150400.0,4,4,3,2,22,6.2,1,1,0,1,1,1,0
1,1,1,2,102400.0,4,4,1,1,64,15.7,1,0,0,0,7,4,0
1,0,1,0,119100.0,4,4,4,4,42,21.6,1,0,1,0,3,1,0
0,0,1,0,122900.0,4,1,1,2,36,5.7,1,0,0,0,3,2,0
0,1,1,1,180400.0,4,1,1,1,22,9.8,1,1,0,0,4,3,0
0,1,1,1,192000.0,4,1,1,4,35,3.1,1,0,0,1,1,3,1
1,0,1,0,227500.0,0,1,1,1,26,7.3,1,0,1,0,5,2,0
0,0,1,0,177500.0,4,1,1,1,43,21.1,1,0,0,1,6,2,0
0,1,1,2,151700.0,0,4,0,2,48,24.5,1,0,0,0,6,4,0
1,0,1,0,264600.0,0,3,1,1,63,17.3,1,1,0,0,7,2,0
0,1,1,0,347600.0,0,3,2,5,37,12.6,1,0,0,0,4,1,0
0,0,0,0,169700.0,4,1,3,1,56,5.1,1,0,0,0,6,1,0
1,1,1,2,224700.0,0,4,3,5,39,3.5,1,1,0,0,5,3,0
0,1,0,0,185200.0,4,1,0,1,25,0.3,1,0,0,1,2,2,0
0,1,1,1,250400.0,4,4,3,1,43,19.0,1,1,1,0,2,2,0
1,0,0,1,164800.0,0,1,3,1,64,11.6,1,0,0,1,0,2,1
0,0,1,0,271400.0,4,4,3,4,39,14.2,1,1,0,0,8,1,0
0,0,1,1,206500.0,4,1,1,1,21,12.6,1,1,1,1,2,3,0
0,1,0,3,181800.0,4,4,1,1,47,14.8,1,1,1,0,0,5,0
0,1,1,0,256400.0,4,3,1,1,63,24.8,1,0,0,1,3,2,0
1,1,0,0,105500.0,4,4,0,1,45,5.1,1,0,0,1,1,2,1
0,0,1,2,189200.0,2,1,1,1,26,5.7,1,0,1,1,6,4,0
0,0,0,1,207100.0,4,3,1,1,56,2.0,1,1,1,0,7,3,0
1,0,0,0,121100.0,4,4,1,1,37,1.6,1,0,1,0,7,2,0
0,1,0,1,278700.0,0,3,3,2,32,6.5,1,0,0,0,7,2,0
0,0,1,1,263800.0,0,4,4,1,45,3.7,1,1,0,0,1,2,0
0,1,1,2,150000.0,2,0,0,1,30,7.6,1,0,1,0,8,4,0
1,0,0,2,156200.0,1,0,3,1,66,0.0,0,0,0,0,5,3,1
0,1,0,0,96000.0,1,4,1,2,59,0.0,0,0,0,0,1,2,1
1,0,0,0,175100.0,2,2,1,1,44,4.0,1,1,0,0,3,2,0
1,1,1,1,171700.0,4,4,1,1,31,15.7,1,1,1,0,0,3,1
1,0,0,0,188400.0,0,4,1,1,44,20.2,1,0,1,0,7,2,1
1,0,1,1,141100.0,1,4,1,2,23,0.0,0,0,1,0,4,3,1
0,0,1,0,222600.0,0,4,4,5,60,6.6,1,0,0,0,0,1,0
0,0,1,0,77500.0,2,1,1,4,40,23.1,1,0,1,0,2,2,0
1,0,1,0,66500.0,4,4,3,1,43,23.4,1,0,1,0,8,1,1
0,0,0,1,229700.0,4,1,2,3,25,22.0,1,0,1,0,2,2,0
0,0,1,2,91600.0,2,4,1,1,56,0.9,1,0,0,1,3,4,0
0,1,1,0,197600.0,4,0,1,1,33,4.3,1,0,0,0,5,2,0
1,0,1,0,244600.0,0,4,1,1,56,3.9,1,0,0,0,7,2,0
0,0,1,0,156800.0,4,4,1,1,26,2.9,1,0,0,0,4,2,0
0,1,1,2,404400.0,0,1,3,1,22,16.9,1,0,1,0,3,3,0
0,0,1,0,170100.0,2,2,1,4,49,1.8,1,0,0,1,1,2,0
1,1,1,1,227600.0,4,1,3,4,25,14.0,1,0,0,0,0,2,0
1,1,0,0,197900.0,4,1,2,1,35,10.4,1,0,0,0,7,1,0
0,1,0,0,165400.0,4,4,1,1,28,7.4,1,0,0,0,3,2,0
0,1,1,2,158900.0,2,4,1,0,54,24.4,1,0,0,0,7,4,0
0,0,1,0,362500.0,0,1,3,1,57,14.8,1,1,0,1,6,1,0
0,0,1,0,248600.0,4,1,1,4,46,21.4,1,0,0,0,2,2,0
1,0,0,0,303000.0,4,4,1,4,29,15.2,1,0,1,1,6,2,0
0,0,1,0,129300.0,1,1,3,1,28,0.0,0,0,1,1,2,1,1
0,1,1,0,83200.0,1,1,1,1,34,0.0,0,1,1,1,6,2,0
1,0,1,0,152200.0,4,1,2,1,68,2.2,1,1,1,0,0,1,0
0,0,0,1,105200.0,4,4,1,2,45,23.4,1,0,1,0,2,3,0
0,0,1,1,152200.0,1,1,1,2,54,0.0,0,0,0,1,6,3,0
1,0,1,1,190800.0,0,4,2,1,23,18.1,1,0,0,1,3,2,0
0,0,0,0,30000.0,2,4,1,1,52,4.8,1,0,1,0,0,2,1
1,0,0,1,335200.0,4,1,1,1,56,23.2,1,1,0,0,2,3,0
0,0,0,1,192100.0,0,1,2,3,67,7.9,1,0,0,0,6,2,0
0,1,1,0,143700.0,4,1,1,1,25,4.7,1,1,0,0,6,2,0
0,1,0,1,253600.0,2,4,1,1,35,23.0,1,0,0,0,4,3,0
0,0,0,3,103900.0,4,3,1,4,48,22.4,1,0,0,1,6,5,1
1,0,0,0,251600.0,4,4,1,2,38,9.4,1,0,1,0,6,2,0
0,0,0,2,143000.0,4,2,3,1,65,18.3,1,0,0,0,0,3,1
0,0,0,0,64400.0,1,4,1,1,31,0.0,0,1,0,1,3,2,1
1,1,1,0,287500.0,4,4,3,5,30,23.5,1,0,0,0,8,1,0
0,1,1,0,238200.0,4,4,1,1,24,2.6,1,0,0,0,0,2,0
0,0,0,1,317300.0,0,4,2,1,40,12.8,1,0,1,0,5,2,0
1,0,1,0,203200.0,4,1,1,1,25,6.2,1,1,0,0,6,2,0
0,1,1,2,217700.0,4,3,3,2,21,18.4,1,1,1,0,2,3,0
0,0,1,2,102400.0,4,4,4,0,33,15.4,1,1,0,0,8,3,0
1,0,0,1,249400.0,0,1,1,3,66,19.9,1,1,0,0,3,3,0
0,0,1,0,162000.0,0,2,1,1,42,2.9,1,0,1,0,3,2,0
1,0,0,3,61700.0,1,1,1,1,68,0.0,0,0,0,1,3,5,1
1,1,1,2,183000.0,2,4,4,1,33,19.1,1,1,1,1,6,3,0
1,0,1,0,253000.0,4,0,3,1,35,20.9,1,1,0,0,4,1,0
0,0,1,1,207800.0,0,4,2,1,29,12.8,1,0,0,0,4,2,0
0,0,1,1,166600.0,4,1,3,5,23,2.2,1,0,0,0,0,2,0
1,1,1,1,108300.0,4,1,1,1,22,23.6,1,0,1,0,8,3,0
1,0,1,0,180500.0,4,4,1,1,32,6.8,1,0,1,0,6,2,0
0,1,1,0,227900.0,4,1,2,1,44,15.1,1,0,1,1,8,1,0
1,1,0,0,229900.0,4,4,1,1,38,3.1,1,0,1,1,3,2,0
0,0,1,0,214300.0,4,4,1,1,56,13.4,1,0,0,0,4,2,0
0,1,0,1,188100.0,0,4,1,1,45,2.4,1,1,0,0,1,3,0
0,0,1,3,139000.0,4,0,1,1,35,18.0,1,1,0,0,0,5,0
0,1,1,3,306800.0,0,2,1,1,21,4.2,1,0,0,1,3,5,0
1,0,1,1,231200.0,4,4,3,1,28,14.4,1,0,0,0,4,2,0
0,1,0,1,169200.0,4,4,1,1,69,16.3,1,0,0,1,0,3,0
0,1,0,0,153200.0,4,4,1,1,57,23.8,1,0,0,0,5,2,0
0,1,0,1,253500.0,4,1,1,1,27,9.1,1,0,1,0,4,3,0
1,0,1,0,157300.0,4,2,3,1,55,11.8,1,0,1,0,7,1,0
0,0,0,0,302700.0,0,0,1,2,58,19.5,1,0,1,0,8,2,0
1,1,1,1,114300.0,1,1,1,1,65,0.0,0,0,1,0,7,3,0
1,0,1,0,114000.0,4,1,4,1,36,15.8,1,0,0,0,0,1,0
1,0,1,0,281600.0,4,4,1,1,37,5.9,1,0,0,0,6,2,0
0,0,1,2,125000.0,1,4,1,1,58,0.0,0,1,0,0,0,4,0
0,1,1,0,135200.0,4,1,1,1,50,18.9,1,0,0,0,7,2,0
0,0,0,0,92400.0,4,1,1,1,57,3.3,1,0,0,0,8,2,1
0,1,1,0,98700.0,4,2,1,1,38,14.9,1,0,0,0,6,2,0
1,1,1,0,208700.0,0,4,2,4,56,15.1,1,0,1,0,1,1,0
0,0,1,0,401700.0,0,4,1,4,32,18.1,1,1,0,0,5,2,0
1,0,0,2,190900.0,0,4,3,5,48,2.2,1,0,0,0,5,3,0
0,1,1,0,271200.0,4,0,2,1,68,19.1,1,0,0,0,3,1,0
0,1,1,2,171800.0,4,1,1,1,31,15.9,1,0,1,1,8,4,0
0,0,0,0,105600.0,4,4,1,1,63,10.1,1,0,1,0,4,2,1
0,0,1,0,100100.0,1,2,3,1,26,0.0,0,0,0,0,6,1,0
1,1,1,1,66200.0,1,1,1,1,46,0.0,0,0,0,0,7,3,0
0,0,1,1,126100.0,4,4,3,1,36,19.3,1,1,0,0,0,2,1
0,1,1,1,124200.0,4,4,3,1,58,10.8,1,0,1,0,7,2,0
0,1,0,3,60100.0,4,1,1,1,29,18.9,1,1,0,0,3,5,1
1,0,1,0,275300.0,4,1,1,1,38,14.0,1,0,0,0,8,2,0
0,1,1,0,193300.0,4,1,1,5,53,21.6,1,0,0,0,7,2,0
0,1,1,2,182400.0,0,1,1,5,39,18.0,1,0,1,0,4,4,0
1,0,1,0,172400.0,2,4,1,1,29,1.2,1,0,0,0,4,2,0
1,0,0,0,127400.0,4,4,0,1,66,0.8,1,1,0,0,1,2,0
0,1,1,0,30000.0,4,2,1,5,64,2.6,1,0,0,0,5,2,0
0,0,1,1,366300.0,4,1,3,3,62,19.9,1,0,0,0,8,2,0
1,0,0,0,191900.0,4,4,1,1,29,2.6,1,0,0,1,4,2,0
1,1,0,0,142900.0,4,4,0,1,64,0.2,1,0,0,0,0,2,1
1,0,0,0,38800.0,1,4,2,5,25,0.0,0,0,1,0,5,1,1
1,1,1,1,85900.0,4,4,0,1,43,21.8,1,0,0,1,4,3,0
0,0,0,0,63200.0,3,4,1,2,62,0.3,1,0,0,0,3,2,0
0,0,1,0,366200.0,0,1,1,5,54,4.4,1,0,0,0,3,2,0
0,0,1,1,303300.0,0,2,1,5,58,21.8,1,0,1,1,4,3,0
0,1,1,3,109800.0,4,4,1,1,42,20.8,1,1,0,0,0,5,0
1,0,0,1,366800.0,0,2,4,1,25,24.5,1,0,0,0,6,2,0
0,0,1,2,208300.0,4,1,1,1,21,6.4,1,0,1,0,2,4,0
0,1,1,0,221300.0,4,4,3,1,46,23.1,1,0,1,0,0,1,0
0,1,1,0,208100.0,4,1,0,1,38,2.5,1,0,1,1,6,2,0
0,1,1,0,75600.0,2,4,1,5,46,17.8,1,0,0,1,0,2,1
1,0,0,2,104500.0,4,1,3,1,35,22.8,1,1,1,0,8,3,0
0,0,1,0,147900.0,4,4,1,1,22,21.1,1,1,0,0,1,2,0
1,1,1,2,220500.0,4,4,1,1,35,18.6,1,1,0,0,7,4,0
0,0,0,4,93000.0,4,1,3,1,31,19.0,1,0,1,0,2,5,0
1,0,1,0,169000.0,4,4,0,5,65,12.3,1,0,1,0,7,2,0
1,0,0,0,168900.0,4,4,1,5,40,5.9,1,0,1,1,5,2,0
0,1,0,0,306600.0,0,4,1,2,67,22.2,1,0,1,0,4,2,0
1,0,0,0,222500.0,4,1,1,1,62,14.2,1,0,0,1,6,2,0
0,1,0,0,77600.0,1,2,1,1,37,0.0,0,0,1,0,2,2,0
1,1,1,2,361500.0,0,4,1,4,25,22.1,1,1,1,0,5,4,0
0,0,1,0,106700.0,4,4,3,1,53,5.5,1,1,0,1,7,1,0
0,1,1,0,331700.0,0,1,1,1,64,5.2,1,0,0,0,7,2,0
0,1,1,0,193800.0,0,4,1,5,45,5.7,1,0,0,0,1,2,0
1,1,1,3,253800.0,0,1,1,1,27,22.0,1,0,1,0,4,5,0
1,1,1,1,259000.0,0,4,3,1,54,5.3,1,0,0,0,6,2,0
1,1,0,2,256600.0,0,1,1,1,35,23.0,1,1,1,1,7,4,0
1,0,1,3,222500.0,4,1,1,4,33,10.3,1,0,0,0,5,5,0
0,1,1,0,272900.0,0,4,1,1,52,23.7,1,0,1,0,4,2,1
0,1,1,0,229400.0,4,1,1,1,59,18.9,1,0,1,0,0,2,0
0,1,1,0,279000.0,0,1,1,1,34,7.1,1,1,1,1,2,2,0
0,0,0,0,100300.0,4,4,0,1,40,14.3,1,0,1,0,2,2,0
0,0,1,1,131300.0,1,4,1,1,36,0.0,0,0,0,0,2,3,1
0,1,1,0,144500.0,4,4,3,1,50,19.6,1,1,0,0,7,1,0
1,0,1,0,146800.0,0,4,3,1,61,7.9,1,0,0,1,0,1,0
0,1,1,1,107800.0,1,4,3,1,39,0.0,0,0,1,0,1,2,1
0,1,1,1,170300.0,2,1,1,1,42,24.0,1,0,1,0,7,3,0
0,1,0,1,261000.0,0,1,0,1,57,3.6,1,0,0,0,5,3,0
1,1,1,0,246500.0,4,2,0,1,30,14.8,1,1,0,0,2,2,0
1,1,1,2,174900.0,1,1,1,2,28,0.0,0,1,0,0,1,4,0
0,0,1,0,268200.0,0,1,3,1,49,18.4,1,0,1,0,8,1,0
0,1,0,0,283400.0,0,1,1,1,34,9.1,1,0,0,0,2,2,0
0,0,0,2,165300.0,2,0,1,1,31,7.5,1,0,0,0,4,4,0
1,1,1,3,228300.0,4,4,1,1,50,20.3,1,0,0,0,4,5,0
0,1,1,0,210700.0,4,4,2,5,53,13.8,1,1,0,0,4,1,0
1,0,0,0,176600.0,4,4,3,4,62,16.7,1,0,1,0,0,1,0
1,0,0,0,210400.0,1,1,3,1,54,0.0,0,0,0,0,5,1,1
1,1,0,0,145600.0,4,4,1,1,59,18.0,1,0,0,1,5,2,0
0,0,0,2,362200.0,0,4,1,1,69,22.7,1,0,0,0,8,4,0
0,1,1,0,94700.0,4,1,1,1,57,8.4,1,0,0,0,1,2,0
1,1,1,2,308300.0,0,3,0,5,62,21.0,1,0,0,0,5,4,0
0,1,0,1,180300.0,1,0,1,1,57,0.0,0,0,0,0,1,3,0
1,1,0,1,59800.0,4,1,1,1,25,16.9,1,0,0,0,0,3,0
0,1,1,0,251700.0,0,4,2,2,61,4.4,1,0,0,0,3,1,0
0,1,1,0,150000.0,1,2,2,2,63,0.0,0,0,1,0,3,1,0
0,0,0,0,195900.0,4,2,0,4,67,21.4,1,0,1,0,1,2,0
1,1,1,0,203800.0,4,3,1,1,25,9.0,1,1,0,0,2,2,1
0,0,0,0,188600.0,4,1,4,1,37,24.4,1,1,1,0,6,1,0
0,1,1,2,74000.0,1,4,0,1,39,0.0,0,0,1,0,1,4,0
1,0,1,0,329200.0,4,4,0,1,66,24.2,1,0,0,0,6,2,0
