ID,MONTHS_BALANCE,STATUS
1001897,-9,X
1001897,-10,C
1001897,-11,C
1001897,-12,0
1001897,-13,0
1001897,-14,C
1001897,-15,C
1001897,-16,C
1001897,-17,C
1001897,-18,C
1001897,-19,C
1001897,-20,1
1001897,-21,0
1001898,0,C
1001898,-1,3
1001898,-2,0
1001898,-3,0
1001898,-4,0
1001898,-5,X
1001898,-6,2
1001898,-7,X
1001898,-8,X
1001898,-9,C
1001898,-10,C
1001898,-11,3
1001898,-12,X
1001899,0,C
1001899,-1,C
1001899,-2,X
1001899,-3,1
1001899,-4,C
1001899,-5,0
1001899,-6,C
1001899,-7,C
1001899,-8,C
1001899,-9,X
1001899,-10,C
1001899,-11,C
1001899,-12,X
1001899,-13,C
1001899,-14,X
1001899,-15,0
1001899,-16,X
1001899,-17,C
1001899,-18,C
1001900,0,0
1001900,-1,C
1001900,-2,3
1001900,-3,1
1001900,-4,C
1001900,-5,5
1001900,-6,2
1001900,-7,0
1001900,-8,X
1001900,-9,1
1001900,-10,2
1001900,-11,0
1001901,0,X
1001901,-1,C
1001901,-2,X
1001901,-3,X
1001901,-4,X
1001901,-5,X
1001901,-6,X
1001901,-7,X
1001902,0,C
1001902,-1,0
1001902,-2,X
1001902,-3,C
1001903,0,X
1001903,-1,2
1001903,-2,0
1001903,-3,X
1001904,0,X
1001904,-1,X
1001904,-2,C
1001904,-3,X
1001904,-4,X
1001904,-5,0
1001904,-6,X
1001904,-7,0
1001904,-8,C
1001904,-9,0
1001904,-10,X
1001904,-11,X
1001904,-12,C
1001904,-13,C
1001904,-14,C
1001905,0,X
1001905,-1,X
1001905,-2,C
1001905,-3,C
1001905,-4,C
1001905,-5,X
1001905,-6,C
1001905,-7,0
1001905,-8,1
1001905,-9,1
1001905,-10,C
1001905,-11,X
1001905,-12,X
1001905,-13,C
1001905,-14,X
1001905,-15,C
1001905,-16,X
1001905,-17,C
1001905,-18,C
1001905,-19,C
1001905,-20,X
1001905,-21,C
1001905,-22,0
1001906,0,X
1001906,-1,1
1001906,-2,X
1001906,-3,C
1001906,-4,C
1001906,-5,C
1001906,-6,X
1001906,-7,C
1001906,-8,X
1001906,-9,C
1001906,-10,1
1001906,-11,C
1001906,-12,C
1001906,-13,C
1001907,0,X
1001907,-1,0
1001907,-2,C
1001907,-3,C
1001907,-4,X
1001907,-5,X
1001907,-6,C
1001907,-7,1
1001907,-8,X
1001907,-9,1
1001907,-10,X
1001907,-11,0
1001907,-12,X
1001907,-13,X
1001907,-14,C
1001907,-15,C
1001907,-16,1
1001907,-17,C
1001907,-18,0
1001907,-19,C
1001908,0,C
1001908,-1,C
1001908,-2,X
1001908,-3,0
1001908,-4,X
1001908,-5,X
1001908,-6,1
1001908,-7,C
1001909,0,0
1001909,-1,X
1001909,-2,C
1001909,-3,C
1001909,-4,C
1001909,-5,0
1001909,-6,X
1001909,-7,X
1001909,-8,C
1001909,-9,0
1001909,-10,0
1001909,-11,C
1001909,-12,0
1001909,-13,C
1001910,0,X
1001910,-1,0
1001910,-2,0
1001910,-3,C
1001910,-4,0
1001910,-5,C
1001910,-6,C
1001910,-7,C
1001910,-8,1
1001910,-9,X
1001910,-10,X
1001910,-11,X
1001910,-12,X
1001910,-13,1
1001911,0,1
1001911,-1,X
1001911,-2,0
1001911,-3,1
1001911,-4,C
1001911,-5,C
1001911,-6,X
1001911,-7,C
1001911,-8,C
1001911,-9,0
1001911,-10,C
1001911,-11,1
1001911,-12,1
1001911,-13,C
1001911,-14,X
1001911,-15,C
1001911,-16,X
1001911,-17,X
1001912,0,1
1001912,-1,X
1001912,-2,C
1001912,-3,C
1001913,0,X
1001913,-1,C
1001913,-2,X
1001913,-3,X
1001913,-4,X
1001913,-5,X
1001913,-6,1
1001913,-7,C
1001914,0,1
1001914,-1,0
1001914,-2,1
1001914,-3,X
1001914,-4,1
1001914,-5,X
1001914,-6,C
1001914,-7,C
1001914,-8,C
1001914,-9,X
1001914,-10,X
1001914,-11,0
1001914,-12,0
1001914,-13,X
1001914,-14,X
1001914,-15,X
1001914,-16,C
1001914,-17,X
1001914,-18,1
1001914,-19,C
1001915,0,X
1001915,-1,C
1001915,-2,C
1001915,-3,X
1001915,-4,C
1001915,-5,X
1001915,-6,0
1001915,-7,C
1001915,-8,X
1001915,-9,X
1001915,-10,C
1001915,-11,0
1001916,0,C
1001916,-1,C
1001916,-2,X
1001916,-3,X
1001917,0,0
1001917,-1,C
1001917,-2,X
1001917,-3,C
1001917,-4,C
1001917,-5,X
1001917,-6,0
1001917,-7,X
1001917,-8,C
1001917,-9,X
1001917,-10,0
1001917,-11,C
1001917,-12,C
1001917,-13,C
1001917,-14,C
1001917,-15,X
1001917,-16,C
1001917,-17,C
1001917,-18,0
1001917,-19,C
1001917,-20,0
1001918,0,C
1001918,-1,C
1001918,-2,1
1001918,-3,0
1001918,-4,C
1001918,-5,C
1001918,-6,C
1001918,-7,C
1001918,-8,X
1001918,-9,X
1001919,0,0
1001919,-1,0
1001919,-2,X
1001919,-3,X
1001919,-4,X
1001919,-5,2
1001919,-6,C
1001919,-7,C
1001919,-8,C
1001919,-9,1
1001919,-10,X
1001919,-11,C
1001919,-12,4
1001919,-13,1
1001919,-14,X
1001919,-15,X
1001919,-16,C
1001919,-17,3
1001919,-18,C
1001919,-19,2
1001920,0,0
1001920,-1,C
1001920,-2,C
1001920,-3,0
1001920,-4,X
1001920,-5,X
1001920,-6,C
1001920,-7,C
1001920,-8,X
1001920,-9,C
1001921,0,C
1001921,-1,X
1001921,-2,X
1001921,-3,X
1001921,-4,X
1001921,-5,0
1001921,-6,C
1001922,0,0
1001922,-1,C
1001922,-2,0
1001922,-3,C
1001922,-4,C
1001922,-5,C
1001922,-6,1
1001922,-7,C
1001922,-8,X
1001922,-9,C
1001922,-10,C
1001922,-11,C
1001922,-12,X
1001922,-13,X
1001922,-14,C
1001922,-15,X
1001922,-16,0
1001922,-17,X
1001923,0,C
1001923,-1,C
1001923,-2,X
1001923,-3,0
1001923,-4,0
1001923,-5,C
1001923,-6,X
1001924,0,C
1001924,-1,1
1001924,-2,C
1001924,-3,0
1001924,-4,0
1001924,-5,X
1001924,-6,0
1001924,-7,0
1001924,-8,C
1001924,-9,X
1001924,-10,0
1001925,0,1
1001925,-1,C
1001925,-2,X
1001925,-3,C
1001925,-4,X
1001925,-5,0
1001926,0,X
1001926,-1,0
1001926,-2,0
1001926,-3,X
1001926,-4,C
1001926,-5,0
1001926,-6,1
1001926,-7,C
1001926,-8,C
1001926,-9,X
1001926,-10,X
1001926,-11,C
1001926,-12,C
1001926,-13,X
1001926,-14,C
1001926,-15,X
1001926,-16,1
1001926,-17,X
1001926,-18,0
1001926,-19,1
1001926,-20,C
1001926,-21,C
1001927,0,X
1001927,-1,0
1001927,-2,C
1001927,-3,0
1001927,-4,C
1001927,-5,X
1001927,-6,C
1001927,-7,X
1001927,-8,0
1001927,-9,X
1001927,-10,C
1001927,-11,X
1001927,-12,C
1001927,-13,0
1001927,-14,1
1001927,-15,C
1001928,0,X
1001928,-1,X
1001928,-2,0
1001928,-3,C
1001928,-4,C
1001928,-5,C
1001928,-6,C
1001928,-7,C
1001929,0,X
1001929,-1,0
1001929,-2,C
1001929,-3,X
1001929,-4,C
1001929,-5,X
1001930,0,X
1001930,-1,C
1001930,-2,C
1001930,-3,C
1001930,-4,X
1001930,-5,0
1001930,-6,C
1001930,-7,X
1001930,-8,X
1001930,-9,1
1001930,-10,C
1001930,-11,X
1001930,-12,1
1001931,0,C
1001931,-1,C
1001931,-2,X
1001931,-3,X
1001931,-4,C
1001931,-5,C
1001931,-6,X
1001931,-7,0
1001931,-8,1
1001931,-9,C
1001931,-10,X
1001931,-11,C
1001931,-12,C
1001931,-13,X
1001931,-14,0
1001931,-15,X
1001931,-16,C
1001931,-17,C
1001931,-18,0
1001931,-19,C
1001932,0,C
1001932,-1,C
1001932,-2,C
1001932,-3,0
1001932,-4,X
1001932,-5,C
1001932,-6,X
1001932,-7,X
1001932,-8,X
1001932,-9,0
1001932,-10,X
1001932,-11,0
1001932,-12,1
1001932,-13,X
1001932,-14,1
1001932,-15,1
1001932,-16,0
1001932,-17,X
1001932,-18,0
1001932,-19,X
1001932,-20,X
1001933,0,0
1001933,-1,X
1001933,-2,C
1001933,-3,1
1001933,-4,0
1001933,-5,C
1001933,-6,C
1001933,-7,C
1001933,-8,1
1001933,-9,X
1001933,-10,1
1001933,-11,X
1001933,-12,1
1001933,-13,X
1001933,-14,X
1001933,-15,C
1001933,-16,X
1001933,-17,X
1001933,-18,C
1001933,-19,1
1001933,-20,C
1001933,-21,0
1001933,-22,X
1001933,-23,X
1001934,0,C
1001934,-1,C
1001934,-2,C
1001934,-3,X
1001934,-4,X
1001934,-5,C
1001934,-6,0
1001934,-7,0
1001934,-8,0
1001934,-9,C
1001934,-10,C
1001934,-11,0
1001934,-12,X
1001934,-13,C
1001934,-14,C
1001934,-15,C
1001934,-16,1
1001934,-17,X
1001934,-18,C
1001935,0,2
1001935,-1,X
1001935,-2,X
1001936,0,X
1001936,-1,C
1001936,-2,1
1001936,-3,1
1001936,-4,X
1001936,-5,C
1001936,-6,X
1001936,-7,X
1001936,-8,C
1001936,-9,C
1001936,-10,C
1001936,-11,X
1001936,-12,C
1001936,-13,X
1001936,-14,C
1001936,-15,0
1001936,-16,C
1001936,-17,C
1001937,0,X
1001937,-1,1
1001937,-2,C
1001937,-3,C
1001937,-4,X
1001937,-5,0
1001937,-6,X
1001937,-7,1
1001937,-8,C
1001937,-9,X
1001937,-10,C
1001937,-11,X
1001937,-12,0
1001937,-13,C
1001937,-14,C
1001938,0,C
1001938,-1,X
1001938,-2,1
1001938,-3,X
1001938,-4,C
1001938,-5,0
1001938,-6,0
1001938,-7,C
1001938,-8,1
1001938,-9,X
1001938,-10,C
1001938,-11,C
1001938,-12,0
1001939,0,C
1001939,-1,X
1001939,-2,X
1001939,-3,X
1001940,0,C
1001940,-1,C
1001940,-2,1
1001940,-3,C
1001940,-4,0
1001940,-5,X
1001940,-6,X
1001940,-7,X
1001940,-8,X
1001941,0,X
1001941,-1,X
1001941,-2,1
1001941,-3,C
1001941,-4,1
1001942,0,C
1001942,-1,X
1001942,-2,5
1001942,-3,X
1001942,-4,X
1001942,-5,X
1001942,-6,2
1001942,-7,X
1001942,-8,0
1001943,0,C
1001943,-1,X
1001943,-2,C
1001944,0,X
1001944,-1,C
1001944,-2,X
1001944,-3,C
1001944,-4,1
1001944,-5,C
1001945,0,X
1001945,-1,0
1001945,-2,X
1001945,-3,C
1001945,-4,X
1001945,-5,0
1001945,-6,X
1001945,-7,C
1001945,-8,C
1001945,-9,0
1001945,-10,0
1001945,-11,C
1001945,-12,0
1001945,-13,C
1001945,-14,C
1001945,-15,C
1001945,-16,X
1001945,-17,X
1001946,0,X
1001946,-1,1
1001946,-2,C
1001946,-3,1
1001946,-4,C
1001947,0,C
1001947,-1,0
1001947,-2,0
1001947,-3,X
1001947,-4,0
1001947,-5,C
1001947,-6,C
1001947,-7,C
1001947,-8,X
1001947,-9,C
1001947,-10,C
1001947,-11,C
1001947,-12,C
1001947,-13,X
1001947,-14,C
1001947,-15,0
1001947,-16,C
1001947,-17,C
1001947,-18,0
1001947,-19,0
1001948,0,C
1001948,-1,X
1001948,-2,X
1001949,0,C
1001949,-1,3
1001949,-2,X
1001949,-3,2
1001949,-4,C
1001949,-5,4
1001949,-6,0
1001950,0,C
1001950,-1,0
1001950,-2,X
1001950,-3,X
1001950,-4,C
1001950,-5,C
1001950,-6,C
1001950,-7,0
1001951,0,X
1001951,-1,C
1001951,-2,X
1001951,-3,0
1001951,-4,X
1001951,-5,X
1001951,-6,C
1001951,-7,C
1001951,-8,X
1001951,-9,X
1001951,-10,X
1001952,0,C
1001952,-1,0
1001952,-2,1
1001953,0,X
1001953,-1,C
1001953,-2,X
1001953,-3,0
1001953,-4,C
1001953,-5,C
1001953,-6,C
1001953,-7,X
1001953,-8,0
1001953,-9,C
1001953,-10,1
1001953,-11,C
1001953,-12,X
1001953,-13,X
1001953,-14,X
1001953,-15,X
1001953,-16,C
1001953,-17,1
1001953,-18,X
1001954,0,C
1001954,-1,X
1001954,-2,C
1001954,-3,0
1001954,-4,C
1001954,-5,C
1001954,-6,X
1001954,-7,0
1001954,-8,0
1001954,-9,C
1001954,-10,X
1001954,-11,0
1001954,-12,C
1001955,0,0
1001955,-1,X
1001955,-2,1
1001955,-3,0
1001955,-4,X
1001955,-5,C
1001956,0,C
1001956,-1,C
1001956,-2,C
1001956,-3,X
1001956,-4,X
1001956,-5,0
1001956,-6,C
1001956,-7,0
1001956,-8,1
1001956,-9,X
1001956,-10,C
1001956,-11,X
1001956,-12,C
1001956,-13,X
1001956,-14,C
1001956,-15,C
1001956,-16,C
1001956,-17,X
1001956,-18,C
1001957,0,0
1001957,-1,1
1001957,-2,C
1001957,-3,C
1001958,0,0
1001958,-1,0
1001958,-2,0
1001958,-3,0
1001958,-4,X
1001958,-5,1
1001958,-6,1
1001958,-7,C
1001958,-8,C
1001958,-9,C
1001958,-10,0
1001958,-11,C
1001958,-12,X
1001958,-13,1
1001958,-14,C
1001958,-15,C
1001958,-16,X
1001958,-17,C
1001958,-18,X
1001958,-19,X
1001958,-20,C
1001958,-21,C
1001959,0,X
1001959,-1,X
1001959,-2,1
1001959,-3,C
1001959,-4,0
1001959,-5,0
1001959,-6,C
1001959,-7,C
1001959,-8,X
1001959,-9,X
1001959,-10,1
1001959,-11,X
1001959,-12,0
1001960,0,X
1001960,-1,X
1001960,-2,X
1001960,-3,0
1001960,-4,X
1001960,-5,X
1001960,-6,C
1001960,-7,X
1001960,-8,0
1001960,-9,0
1001960,-10,C
1001960,-11,C
1001960,-12,C
1001960,-13,X
1001960,-14,C
1001960,-15,C
1001960,-16,0
1001960,-17,C
1001960,-18,C
1001960,-19,1
1001961,0,0
1001961,-1,C
1001961,-2,X
1001961,-3,X
1001961,-4,C
1001961,-5,C
1001961,-6,C
1001961,-7,C
1001961,-8,X
1001961,-9,X
1001961,-10,X
1001961,-11,C
1001961,-12,4
1001961,-13,1
1001961,-14,C
1001961,-15,C
1001961,-16,0
1001961,-17,C
1001961,-18,C
1001961,-19,C
1001961,-20,X
1001961,-21,X
1001961,-22,X
1001962,0,X
1001962,-1,C
1001962,-2,C
1001962,-3,C
1001962,-4,X
1001962,-5,X
1001962,-6,X
1001962,-7,C
1001962,-8,C
1001963,0,X
1001963,-1,X
1001963,-2,X
1001963,-3,C
1001963,-4,C
1001963,-5,C
1001963,-6,C
1001963,-7,C
1001963,-8,X
1001963,-9,X
1001963,-10,C
1001963,-11,X
1001963,-12,C
1001963,-13,C
1001963,-14,C
1001964,0,X
1001964,-1,C
1001964,-2,C
1001964,-3,X
1001964,-4,C
1001964,-5,C
1001965,0,C
1001965,-1,X
1001965,-2,X
1001965,-3,X
1001965,-4,X
1001965,-5,X
1001965,-6,0
1001965,-7,0
1001965,-8,0
1001965,-9,X
1001965,-10,X
1001965,-11,C
1001965,-12,X
1001965,-13,X
1001965,-14,C
1001965,-15,C
1001965,-16,0
1001965,-17,C
1001965,-18,1
1001965,-19,X
1001965,-20,1
1001965,-21,C
1001965,-22,0
1001966,0,X
1001966,-1,C
1001966,-2,X
1001966,-3,X
1001966,-4,0
1001966,-5,X
1001966,-6,1
1001966,-7,0
1001966,-8,X
1001966,-9,X
1001966,-10,C
1001966,-11,C
1001966,-12,C
1001966,-13,0
1001967,0,X
1001967,-1,X
1001967,-2,C
1001967,-3,C
1001967,-4,1
1001967,-5,X
1001967,-6,X
1001967,-7,C
1001967,-8,1
1001967,-9,C
1001967,-10,X
1001967,-11,C
1001967,-12,X
1001968,0,C
1001968,-1,0
1001968,-2,C
1001968,-3,X
1001968,-4,C
1001969,0,C
1001969,-1,C
1001969,-2,C
1001969,-3,0
1001969,-4,C
1001969,-5,C
1001969,-6,0
1001970,0,X
1001970,-1,X
1001970,-2,X
1001970,-3,X
1001970,-4,0
1001970,-5,X
1001970,-6,C
1001971,0,C
1001971,-1,0
1001971,-2,1
1001971,-3,X
1001971,-4,0
1001971,-5,0
1001971,-6,0
1001971,-7,X
1001971,-8,0
1001971,-9,0
1001971,-10,C
1001971,-11,0
1001971,-12,X
1001972,0,C
1001972,-1,X
1001972,-2,1
1001972,-3,C
1001972,-4,1
1001972,-5,C
1001972,-6,X
1001972,-7,X
1001972,-8,X
1001972,-9,X
1001972,-10,C
1001972,-11,C
1001972,-12,X
1001972,-13,C
1001972,-14,C
1001972,-15,X
1001972,-16,X
1001973,0,C
1001973,-1,X
1001973,-2,C
1001973,-3,X
1001973,-4,X
1001973,-5,0
1001973,-6,1
1001974,0,X
1001974,-1,1
1001974,-2,C
1001974,-3,C
1001974,-4,0
1001974,-5,2
1001974,-6,X
1001974,-7,C
1001974,-8,1
1001974,-9,X
1001974,-10,5
1001974,-11,C
1001974,-12,1
1001974,-13,C
1001974,-14,X
1001974,-15,X
1001974,-16,0
1001974,-17,X
1001974,-18,C
1001974,-19,C
1001974,-20,X
1001974,-21,X
1001974,-22,X
1001974,-23,X
1001975,0,X
1001975,-1,C
1001975,-2,C
1001975,-3,0
1001975,-4,X
1001975,-5,C
1001975,-6,X
1001975,-7,0
1001975,-8,X
1001975,-9,C
1001975,-10,0
1001975,-11,C
1001975,-12,X
1001975,-13,X
1001976,0,C
1001976,-1,C
1001976,-2,C
1001976,-3,X
1001976,-4,C
1001976,-5,0
1001976,-6,C
1001976,-7,0
1001977,0,X
1001977,-1,C
1001977,-2,C
1001977,-3,C
1001977,-4,0
1001977,-5,C
1001977,-6,C
1001977,-7,C
1001978,0,1
1001978,-1,C
1001978,-2,0
1001978,-3,X
1001978,-4,X
1001978,-5,C
1001978,-6,1
1001978,-7,0
1001978,-8,X
1001978,-9,0
1001978,-10,X
1001978,-11,X
1001978,-12,X
1001978,-13,1
1001978,-14,C
1001979,0,1
1001979,-1,0
1001979,-2,C
1001979,-3,C
1001979,-4,C
1001979,-5,C
1001979,-6,C
1001979,-7,0
1001979,-8,C
1001979,-9,X
1001979,-10,1
1001979,-11,C
1001979,-12,X
1001979,-13,X
1001979,-14,X
1001979,-15,0
1001979,-16,C
1001979,-17,C
1001979,-18,X
1001980,0,0
1001980,-1,X
1001980,-2,C
1001980,-3,2
1001980,-4,5
1001980,-5,4
1001980,-6,C
1001980,-7,X
1001980,-8,0
1001980,-9,5
1001980,-10,C
1001980,-11,C
1001980,-12,2
1001980,-13,X
1001980,-14,X
1001980,-15,0
1001980,-16,4
1001981,0,C
1001981,-1,C
1001981,-2,1
1001981,-3,X
1001982,0,C
1001982,-1,X
1001982,-2,C
1001982,-3,X
1001982,-4,C
1001983,0,2
1001983,-1,X
1001983,-2,4
1001983,-3,0
1001983,-4,C
1001984,0,1
1001984,-1,0
1001984,-2,X
1001984,-3,0
1001984,-4,C
1001984,-5,X
1001984,-6,X
1001984,-7,C
1001984,-8,X
1001985,0,C
1001985,-1,C
1001985,-2,X
1001985,-3,X
1001985,-4,X
1001985,-5,X
1001985,-6,3
1001985,-7,X
1001985,-8,X
1001985,-9,X
1001985,-10,0
1001985,-11,C
1001985,-12,2
1001985,-13,X
1001985,-14,C
1001985,-15,X
1001986,0,X
1001986,-1,1
1001986,-2,X
1001986,-3,C
1001986,-4,1
1001986,-5,0
1001986,-6,X
1001986,-7,X
1001986,-8,C
1001986,-9,C
1001986,-10,0
1001987,0,C
1001987,-1,0
1001987,-2,C
1001987,-3,X
1001987,-4,C
1001987,-5,C
1001987,-6,0
1001987,-7,X
1001987,-8,C
1001987,-9,0
1001988,0,C
1001988,-1,0
1001988,-2,X
1001988,-3,X
1001988,-4,C
1001988,-5,0
1001988,-6,X
1001988,-7,X
1001988,-8,0
1001988,-9,0
1001988,-10,X
1001988,-11,0
1001988,-12,X
1001988,-13,C
1001988,-14,X
1001988,-15,C
1001988,-16,C
1001988,-17,0
1001988,-18,X
1001988,-19,C
1001988,-20,X
1001988,-21,C
1001988,-22,C
1001988,-23,X
1001989,0,C
1001989,-1,X
1001989,-2,C
1001989,-3,X
1001989,-4,C
1001989,-5,1
1001989,-6,C
1001989,-7,X
1001989,-8,X
1001989,-9,C
1001989,-10,0
1001989,-11,X
1001989,-12,C
1001989,-13,C
1001989,-14,C
1001989,-15,C
1001989,-16,C
1001989,-17,X
1001989,-18,0
1001990,0,C
1001990,-1,0
1001990,-2,X
1001990,-3,0
1001990,-4,C
1001990,-5,0
1001990,-6,1
1001990,-7,0
1001990,-8,X
1001990,-9,X
1001990,-10,C
1001990,-11,C
1001990,-12,X
1001990,-13,C
1001990,-14,X
1001990,-15,X
1001991,0,X
1001991,-1,4
1001991,-2,C
1001991,-3,C
1001991,-4,C
1001991,-5,C
1001991,-6,C
1001991,-7,C
1001991,-8,1
1001991,-9,0
1001991,-10,X
1001991,-11,X
1001991,-12,0
1001991,-13,0
1001991,-14,X
1001992,0,C
1001992,-1,1
1001992,-2,X
1001992,-3,C
1001992,-4,0
1001992,-5,C
1001992,-6,0
1001992,-7,X
1001992,-8,C
1001993,0,C
1001993,-1,X
1001993,-2,C
1001993,-3,C
1001993,-4,C
1001994,0,4
1001994,-1,X
1001994,-2,C
1001994,-3,X
1001994,-4,2
1001994,-5,C
1001994,-6,1
1001994,-7,X
1001994,-8,X
1001994,-9,X
1001994,-10,C
1001994,-11,X
1001994,-12,C
1001994,-13,X
1001994,-14,2
1001994,-15,1
1001994,-16,2
1001995,0,X
1001995,-1,X
1001995,-2,C
1001995,-3,C
1001995,-4,X
1001995,-5,C
1001995,-6,X
1001995,-7,C
1001995,-8,C
1001995,-9,X
1001995,-10,0
1001995,-11,0
1001995,-12,1
1001995,-13,X
1001995,-14,C
1001995,-15,X
1001995,-16,C
1001995,-17,C
1001995,-18,C
1001995,-19,X
1001995,-20,X
1001995,-21,X
1001996,0,1
1001996,-1,X
1001996,-2,C
1001996,-3,X
1001996,-4,X
1001996,-5,1
1001996,-6,1
1001997,0,X
1001997,-1,0
1001997,-2,1
1001997,-3,C
1001997,-4,C
1001997,-5,X
1001997,-6,C
1001997,-7,0
1001997,-8,X
1001997,-9,C
1001997,-10,0
1001997,-11,C
1001997,-12,C
1001998,0,0
1001998,-1,X
1001998,-2,C
1001998,-3,1
1001998,-4,X
1001998,-5,C
1001998,-6,X
1001998,-7,C
1001998,-8,X
1001998,-9,0
1001998,-10,C
1001998,-11,X
1001998,-12,0
1001998,-13,C
1001998,-14,C
1001998,-15,X
1001999,0,3
1001999,-1,1
1001999,-2,C
1001999,-3,0
1001999,-4,X
1001999,-5,X
1001999,-6,X
1001999,-7,C
1001999,-8,X
1001999,-9,X
1001999,-10,C
1001999,-11,0
1001999,-12,2
1002000,0,X
1002000,-1,C
1002000,-2,0
1002000,-3,C
1002000,-4,C
1002000,-5,1
1002000,-6,X
1002000,-7,X
1002000,-8,C
1002001,0,C
1002001,-1,C
1002001,-2,X
1002001,-3,C
1002001,-4,X
1002001,-5,0
1002001,-6,0
1002001,-7,0
1002001,-8,C
1002001,-9,C
1002001,-10,C
1002001,-11,X
1002001,-12,X
1002001,-13,X
1002001,-14,C
1002001,-15,C
1002001,-16,C
1002001,-17,0
1002001,-18,X
1002001,-19,1
1002001,-20,X
1002002,0,C
1002002,-1,C
1002002,-2,0
1002002,-3,X
1002002,-4,0
1002002,-5,0
1002002,-6,1
1002002,-7,C
1002002,-8,X
1002002,-9,X
1002002,-10,0
1002002,-11,X
1002002,-12,0
1002002,-13,1
1002002,-14,C
1002002,-15,C
1002002,-16,C
1002002,-17,C
1002002,-18,0
1002002,-19,C
1002002,-20,1
1002002,-21,C
1002003,0,C
1002003,-1,C
1002003,-2,X
1002003,-3,1
1002003,-4,C
1002003,-5,C
1002003,-6,X
1002003,-7,X
1002003,-8,C
1002003,-9,C
1002003,-10,C
1002003,-11,0
1002003,-12,X
1002003,-13,0
1002003,-14,X
1002003,-15,C
1002003,-16,X
1002003,-17,C
1002003,-18,C
1002004,0,X
1002004,-1,C
1002004,-2,0
1002004,-3,X
1002004,-4,0
1002004,-5,C
1002004,-6,1
1002004,-7,0
1002004,-8,C
1002004,-9,C
1002004,-10,0
1002004,-11,C
1002004,-12,X
1002004,-13,X
1002004,-14,0
1002004,-15,1
1002005,0,X
1002005,-1,X
1002005,-2,C
1002005,-3,C
1002005,-4,C
1002005,-5,0
1002005,-6,0
1002005,-7,C
1002005,-8,1
1002005,-9,0
1002005,-10,C
1002005,-11,C
1002005,-12,C
1002005,-13,C
1002005,-14,X
1002005,-15,C
1002005,-16,1
1002006,0,C
1002006,-1,0
1002006,-2,C
1002006,-3,X
1002006,-4,1
1002006,-5,X
1002006,-6,X
1002006,-7,4
1002006,-8,C
1002006,-9,0
1002006,-10,C
1002006,-11,0
1002007,0,1
1002007,-1,X
1002007,-2,C
1002008,0,C
1002008,-1,C
1002008,-2,C
1002008,-3,C
1002008,-4,0
1002008,-5,C
1002008,-6,X
1002008,-7,1
1002008,-8,C
1002008,-9,X
1002008,-10,C
1002008,-11,C
1002008,-12,0
1002008,-13,X
1002008,-14,C
1002008,-15,C
1002008,-16,0
1002008,-17,X
1002008,-18,X
1002009,0,C
1002009,-1,C
1002009,-2,0
1002009,-3,C
1002009,-4,C
1002009,-5,X
1002009,-6,C
1002009,-7,X
1002009,-8,0
1002009,-9,C
1002009,-10,C
1002009,-11,X
1002009,-12,C
1002009,-13,C
1002009,-14,X
1002009,-15,0
1002009,-16,X
1002010,0,X
1002010,-1,0
1002010,-2,X
1002010,-3,C
1002010,-4,0
1002010,-5,0
1002010,-6,C
1002010,-7,C
1002010,-8,0
1002010,-9,3
1002010,-10,2
1002010,-11,X
1002010,-12,0
1002010,-13,5
1002010,-14,C
1002010,-15,C
1002010,-16,X
1002010,-17,X
1002011,0,1
1002011,-1,C
1002011,-2,C
1002011,-3,X
1002011,-4,1
1002011,-5,X
1002011,-6,C
1002011,-7,C
1002011,-8,X
1002011,-9,C
1002011,-10,X
1002011,-11,C
1002011,-12,1
1002011,-13,C
1002012,0,C
1002012,-1,X
1002012,-2,0
1002012,-3,C
1002012,-4,2
1002012,-5,X
1002012,-6,C
1002012,-7,0
1002012,-8,C
1002012,-9,C
1002012,-10,C
1002012,-11,X
1002012,-12,0
1002012,-13,0
1002013,0,X
1002013,-1,C
1002013,-2,0
1002013,-3,C
1002013,-4,C
1002013,-5,X
1002013,-6,0
1002013,-7,C
1002013,-8,X
1002013,-9,X
1002013,-10,0
1002013,-11,C
1002013,-12,X
1002013,-13,X
1002013,-14,C
1002014,0,C
1002014,-1,C
1002014,-2,1
1002014,-3,C
1002014,-4,C
1002014,-5,X
1002014,-6,X
1002015,0,X
1002015,-1,0
1002015,-2,C
1002015,-3,0
1002015,-4,X
1002015,-5,C
1002015,-6,X
1002015,-7,C
1002015,-8,X
1002015,-9,C
1002015,-10,C
1002015,-11,X
1002015,-12,X
1002016,0,C
1002016,-1,C
1002016,-2,1
1002017,0,1
1002017,-1,X
1002017,-2,X
1002017,-3,C
1002017,-4,X
1002017,-5,0
1002017,-6,C
1002017,-7,C
1002017,-8,X
1002017,-9,C
1002017,-10,C
1002017,-11,C
1002017,-12,1
1002017,-13,X
1002017,-14,C
1002017,-15,0
1002017,-16,C
1002017,-17,0
1002018,0,C
1002018,-1,0
1002018,-2,C
1002018,-3,1
1002018,-4,C
1002018,-5,C
1002018,-6,C
1002018,-7,X
1002018,-8,1
1002018,-9,0
1002018,-10,C
1002018,-11,C
1002018,-12,C
1002018,-13,0
1002018,-14,X
1002018,-15,C
1002018,-16,C
1002018,-17,X
1002018,-18,X
1002018,-19,X
1002018,-20,X
1002018,-21,C
1002019,0,C
1002019,-1,X
1002019,-2,C
1002019,-3,X
1002019,-4,1
